id,longitude,latitude
25350,87.5417536865,43.8144435629
25351,87.5430717369,43.8146151798
25352,87.5443174735,43.8147773597
25353,87.54556321,43.8149395396
25354,87.5468089466,43.8151017195
25355,87.5417727486,43.8142260862
25357,87.5433490215,43.8132260999
25358,87.5514315961,43.8146362049
25359,87.5522652641,43.8137006556
2536,87.5741137215,43.8650572022
25363,87.572301589,43.8281479717
25364,87.5714968279,43.8272060122
25365,87.5710047248,43.8260620497
25366,87.5650729586,43.8279908234
25367,87.5639341614,43.8280845133
25368,87.5630664306,43.8273270556
25369,87.5625672536,43.8261959009
2537,87.5451686388,43.8612031434
25372,87.5639824461,43.8256452504
25378,87.5613224933,43.8205060154
2538,87.5462002485,43.8604862454
25380,87.5632215116,43.8180598888
25385,87.560543409,43.821828596
2539,87.5452684759,43.8613346486
25399,87.5574294885,43.8263743438
254,87.5155756777,43.9766368304
2540,87.5462973889,43.8606139822
25401,87.5536790138,43.8262305341
25405,87.551708597,43.8223184874
2541,87.5620438845,43.8620836284
25410,87.5534858492,43.8206220288
25412,87.5547195031,43.8181838248
25413,87.5534813747,43.8179712221
25418,87.5446115609,43.832781101
25419,87.5458056932,43.8330842963
2542,87.5623254962,43.8621231962
25420,87.5489326049,43.8324233683
25422,87.5688374217,43.8243282654
25423,87.5699270846,43.824774744
25424,87.565552533,43.8223046598
25425,87.5350337854,43.8141124666
25428,87.5310110753,43.8242412614
25429,87.5455841988,43.8307684456
2543,87.5481592902,43.8858576299
25430,87.5468145161,43.830024949
25431,87.546383526,43.83070936
25433,87.5462697666,43.8314779286
25434,87.577369393,43.8248431458
25435,87.5782097815,43.8239093863
25436,87.572069264,43.8260896595
25437,87.5732618988,43.826484304
25438,87.5744530523,43.8268834471
25439,87.5746006587,43.8280902605
2544,87.5474493933,43.886894053
25440,87.5332596114,43.8262560161
25441,87.5321722358,43.8256325543
25442,87.5313501714,43.8246871856
25448,87.5513861185,43.8176099785
25449,87.550146717,43.8174050274
2545,87.5407365562,43.8963593088
25450,87.549093641,43.8176311165
25451,87.5483997687,43.8184456455
25452,87.5471944284,43.8180916579
25453,87.5459889301,43.8177381953
25454,87.5872435308,43.8269535917
25455,87.5856827214,43.8280378822
25458,87.5553806828,43.8213579974
25459,87.5573305321,43.821895194
2546,87.539997173,43.8973740178
25460,87.5557743935,43.8253236208
25461,87.5550531106,43.824306732
25464,87.5752389015,43.8205295447
25465,87.5738133823,43.819928126
25466,87.5903795787,43.8216314445
25467,87.5909937057,43.8205356755
25468,87.5916426521,43.8194647985
25469,87.5888323091,43.8286821024
2547,87.5598159478,43.8944849261
25470,87.5391850399,43.8025854162
25471,87.5389800794,43.8038248327
25472,87.5387751189,43.8050642491
25473,87.5385701583,43.8063036655
25474,87.5378940415,43.8073300609
25475,87.5370240259,43.8082362809
25476,87.5361540103,43.809142501
25477,87.5352844511,43.8100491589
25478,87.534415054,43.8109559723
25479,87.5493020247,43.8112300695
2548,87.557530314,43.8936780524
25480,87.5499370336,43.8101461297
25485,87.5280601975,43.8207165573
25486,87.5292950703,43.8209473002
25487,87.5280916966,43.8206463078
25488,87.5293263764,43.8208780777
25489,87.5321511994,43.8110515952
2549,87.5356428175,43.8859107769
25490,87.5311962855,43.8102353224
25491,87.5301368957,43.8095631941
25493,87.530055824,43.8155307066
25494,87.5735157649,43.8167876604
25495,87.573884202,43.8155866642
25496,87.5744876759,43.8145042331
25497,87.5734463167,43.8167672062
25498,87.5738146275,43.8155661788
25499,87.5744169101,43.8144829212
255,87.5166565142,43.9685738222
2550,87.5376815806,43.8866300695
25500,87.5310093508,43.8133520948
25501,87.5297770015,43.8131082407
25504,87.5904721755,43.8265319056
25507,87.5532567837,43.822837031
2551,87.5357396212,43.8857781201
25512,87.5606197374,43.8170315161
25513,87.5442446651,43.8145467251
25514,87.5454903306,43.8147094498
25515,87.5467359961,43.8148721745
25516,87.551729647,43.8289503179
25517,87.5507055686,43.828247004
25518,87.5495688632,43.8277122308
25519,87.5484329718,43.8271756588
2552,87.5372597631,43.8863211729
25520,87.5474710081,43.8119386603
25521,87.5462643358,43.8115893626
25522,87.5450511377,43.8112927083
25523,87.5441749043,43.8121251675
25524,87.5800339222,43.8064935179
25525,87.5529132143,43.8031854023
25526,87.5503659072,43.8070319072
25527,87.5498420685,43.8060835323
25528,87.5498501254,43.8048273118
25529,87.5498539795,43.8035710911
2553,87.5471938475,43.8865324105
25530,87.5506019323,43.8027504975
25532,87.5488827273,43.8024308222
25533,87.5501307063,43.8024411716
25534,87.5763536465,43.8034020825
25535,87.5512297311,43.7995861892
25537,87.5526229545,43.7991758787
25538,87.5538706377,43.7993223276
25539,87.5551181187,43.7994704935
2554,87.5479094212,43.8855008991
25540,87.5542669515,43.7998540497
25541,87.5530855652,43.8002719683
25542,87.5518760172,43.8006111594
25543,87.5564826676,43.7992310002
25544,87.5768075068,43.8160097445
25545,87.577174558,43.814808314
25546,87.5686779892,43.8110535254
25547,87.5762326453,43.8136267208
25548,87.5786475141,43.8104730085
25549,87.5775043209,43.8138436324
2555,87.5340104558,43.8586744322
25550,87.5791337059,43.8128590601
25551,87.5795172145,43.8116627813
25552,87.5514454611,43.8076078514
25553,87.5793100337,43.8165859828
25554,87.575558837,43.8028090654
25555,87.5530667283,43.7963166425
25556,87.5456658988,43.8015898103
25557,87.5469197976,43.8016666203
25558,87.5481731216,43.8017510115
25559,87.5493768989,43.8015147417
2556,87.5336176672,43.8603459464
25560,87.5504857915,43.8009245154
25561,87.5458107551,43.7954976354
25562,87.5476366863,43.7958144886
25565,87.5495799577,43.7987463056
25566,87.5508149156,43.7989766115
25569,87.5624047058,43.7979961262
2557,87.5745876675,43.8601542201
25570,87.561142558,43.7981588009
25571,87.5598877798,43.7981517474
25572,87.5586955895,43.7985359649
25574,87.566422539,43.7994657324
25575,87.5676275922,43.7998207094
25576,87.568841467,43.800142467
2558,87.5733370598,43.860035319
25580,87.5646381182,43.7991946687
25587,87.550113836,43.8019778189
2559,87.5720865347,43.8599155318
25594,87.5799108709,43.8095527131
25595,87.5803645428,43.808385327
25596,87.5798951967,43.8077748873
25598,87.5720754825,43.8128956758
25599,87.5696447074,43.812475587
256,87.5163695677,43.9697968609
2560,87.5697846629,43.8595468411
25600,87.5684074146,43.8122581744
25601,87.5692100556,43.8096759045
25602,87.5696621108,43.8085038089
25603,87.5625483712,43.8049762222
25604,87.5774135893,43.8064094073
25605,87.5786575992,43.8064831287
2561,87.5751944093,43.8609928324
25610,87.570620759,43.8058947178
25611,87.569376612,43.8057207734
25612,87.568133202,43.805541627
25613,87.5664010395,43.8052821419
25614,87.5651551958,43.805121299
25615,87.5639015915,43.8050450278
25616,87.5564366471,43.8079697376
25617,87.5557844691,43.8116882928
25618,87.5565325577,43.8114452446
25619,87.5524378137,43.8076755496
2562,87.5753213613,43.8610061537
25620,87.5548652751,43.8106097651
25621,87.5540096874,43.8081070044
25623,87.5494080082,43.8089153062
25627,87.5686006892,43.7898112929
25628,87.569705911,43.7903912755
25629,87.5704709801,43.7913154315
2563,87.5724709732,43.8595614064
25630,87.5712882428,43.7920266003
25631,87.5700772849,43.7924314477
25632,87.5688726707,43.7925906555
25633,87.5676200378,43.7925296355
25634,87.571395937,43.7934648731
25635,87.5710617013,43.7927516747
25636,87.5658675241,43.7937546098
25637,87.5650994251,43.7947486851
25638,87.5656986849,43.7956490799
25639,87.5668725603,43.7959349056
2564,87.5497214351,43.8582135528
25640,87.568009882,43.7961853333
25649,87.5677323897,43.7964224108
2565,87.5495888969,43.8581079498
25653,87.5670343361,43.7893943164
25654,87.5666781291,43.7873260003
25655,87.5671870632,43.7883449796
2566,87.5509741002,43.8570948403
25660,87.5759994547,43.8128337307
25661,87.5767867647,43.8117396981
25662,87.5772585294,43.8105753957
25668,87.5656770841,43.7935805866
25669,87.5648003551,43.7944790702
2567,87.5519164208,43.8562640613
25670,87.5640221133,43.7954645011
25671,87.5630828537,43.7962726121
25675,87.5579417218,43.8098688123
25676,87.5568046149,43.809334868
25677,87.5553792248,43.8097865562
25678,87.5540935701,43.809698923
25679,87.5446740623,43.7998969847
2568,87.5528581026,43.8554326174
25680,87.5446702615,43.8002835847
25681,87.5446766354,43.799868388
25682,87.54639261,43.7981906072
25683,87.5476320787,43.7983951574
25684,87.5450145371,43.7986466427
25685,87.5562932625,43.7949649809
25686,87.5520247119,43.794960563
25687,87.5522901974,43.7937334852
25688,87.5536862383,43.7932222994
25689,87.5549170535,43.7934685401
2569,87.5538008096,43.8546022783
25690,87.5561542638,43.7936863422
25691,87.5539207593,43.7922579677
25692,87.5551557718,43.7924879754
25693,87.5563863533,43.7927399181
25694,87.5532584194,43.7909142786
25695,87.5443398448,43.7978563869
25696,87.5477260384,43.7954822636
257,87.5160826212,43.9710198996
2570,87.5547434236,43.8537718323
25700,87.5444438597,43.8009328643
25702,87.5780269847,43.815620934
25703,87.5785722651,43.8145073413
25704,87.5779110139,43.808965799
25705,87.5782548686,43.8077659933
2571,87.5509254232,43.857018194
25716,87.5703507657,43.8074285106
2572,87.551873846,43.8561943882
25723,87.5517209956,43.8090397025
25724,87.5522261795,43.8106104537
25725,87.5510369533,43.810209994
25726,87.5512940083,43.8090518498
25727,87.5746344782,43.8133430003
25728,87.5735547507,43.8133639608
25729,87.5531625564,43.79003012
2573,87.5528116792,43.855358618
25730,87.5542184138,43.7895190607
25731,87.5547085631,43.7886351136
25732,87.5644431183,43.7867603537
25733,87.5633675538,43.7871803209
25734,87.5629661961,43.785995044
25735,87.5623060685,43.784960562
25736,87.5614207415,43.7840694472
25737,87.5603295965,43.7841377436
25738,87.5595945001,43.7835087244
25739,87.5587488465,43.7830040994
2574,87.5537470751,43.8545200519
25740,87.5590111098,43.7841696834
25741,87.5583618713,43.7851873105
25742,87.557192258,43.7856207236
25743,87.5560046267,43.7860004727
25744,87.5550016763,43.786748988
25748,87.569995277,43.7852168859
25749,87.5800498777,43.8167829994
2575,87.5546824756,43.853681489
25750,87.5778198889,43.7964610003
25751,87.576623585,43.7961347742
25752,87.5754253113,43.7957893065
25753,87.5741752031,43.7958766734
25754,87.5729220413,43.7958842891
25755,87.5716681131,43.7959014892
25756,87.5704175866,43.7959820733
25758,87.5571395098,43.8119307134
25759,87.5625472669,43.8022258005
2576,87.5535746327,43.8572159477
25760,87.5792569758,43.8053167355
25761,87.6100158489,43.7987965139
25762,87.6087627411,43.7988846988
25763,87.6037666363,43.8004369232
25764,87.6126982912,43.799395701
25765,87.6040669185,43.7979478467
25766,87.6055103021,43.7981193564
25767,87.6001245378,43.8033637229
25768,87.6241077581,43.8033730125
25769,87.6091611626,43.8029195851
2577,87.5533376574,43.8577405744
25770,87.609312357,43.8041666705
25771,87.6012333401,43.8038356412
25772,87.6029418194,43.8033733682
25776,87.6004269078,43.8039901225
25777,87.6013507065,43.8031389657
25778,87.6170721318,43.8021194852
25779,87.6168394469,43.8033539971
2578,87.5627991028,43.8603110001
25780,87.603041436,43.8031255115
25781,87.6022476313,43.8019650675
25782,87.608097521,43.8040726719
25783,87.6068665839,43.8038244514
25784,87.6054461943,43.803597985
25785,87.6177789903,43.8097656824
25786,87.6163575754,43.8077679314
25787,87.6162265873,43.8075275132
25788,87.6124512257,43.8076687664
25789,87.613503656,43.807119803
2579,87.5564513813,43.8520821705
25790,87.6145745832,43.8068432084
25791,87.615748689,43.8072900165
25792,87.6192450731,43.8103539787
25793,87.6204920239,43.8102036861
25794,87.6217418452,43.8100769198
25795,87.6228711932,43.8096156993
25796,87.6119800782,43.8060143319
25797,87.6176768396,43.8081087791
25798,87.6137630889,43.8053886962
25799,87.6125355241,43.8051271341
258,87.5158211431,43.9722483736
2580,87.5579634714,43.8502589697
25800,87.6213923215,43.8079336743
25801,87.6196583147,43.8074010735
25802,87.6170561964,43.8070556536
25803,87.6030637243,43.801530138
25804,87.6036056945,43.8003975041
25805,87.6086861238,43.8001434556
25806,87.6088761136,43.8013852318
25807,87.6116747014,43.8008054517
25808,87.6174029695,43.8054324272
25809,87.6164394382,43.8052892324
2581,87.5587819429,43.8493059396
25814,87.6177993422,43.8050788958
25815,87.6174181612,43.806275904
25816,87.623848192,43.8089195411
25817,87.5975024514,43.8078051964
25818,87.5981598479,43.8067368505
25819,87.5989856182,43.8057937437
2582,87.5547510498,43.8556637542
25820,87.5999238636,43.8049596427
25821,87.5974380569,43.8055958367
25822,87.5984249374,43.8048188691
25823,87.5980986261,43.8039475623
25824,87.6134435944,43.8092356501
25825,87.6111500322,43.8082354273
25826,87.6103559443,43.8083040203
25827,87.5982033506,43.8026237018
25828,87.6247999176,43.8122521458
2583,87.5634080673,43.8435161038
25838,87.5803724697,43.7973485655
25839,87.5794380078,43.7977234611
2584,87.5641991351,43.8425402075
25840,87.5788095804,43.7940308843
25841,87.5812081375,43.7940936004
25842,87.5829618381,43.7939680598
25843,87.5831675637,43.7931937178
25845,87.5847475145,43.7864173107
25846,87.5842235031,43.7913953923
25847,87.5838344478,43.7853114134
2585,87.5546521191,43.8556133922
25850,87.5909867888,43.7992054242
25851,87.5924828612,43.7991325978
25852,87.5922075061,43.7979439149
25853,87.5908533388,43.8006325124
25854,87.594530857,43.8003510918
25855,87.5932898687,43.8005100494
25856,87.5926776089,43.8014319594
25857,87.5958629736,43.8008472789
2586,87.5607174685,43.8572179142
25868,87.5818374433,43.7866971553
2587,87.5649483231,43.8552933094
25874,87.5961320528,43.808780246
25875,87.5955897265,43.8099126864
25876,87.5960588524,43.8088222475
25877,87.5955073387,43.8099500866
25878,87.5974668481,43.8065653079
25879,87.6080575081,43.808839923
2588,87.5651891816,43.8553476635
25880,87.5945607728,43.808827812
25881,87.5953954748,43.8078895438
25882,87.5962149235,43.8069373602
25883,87.5960010477,43.8087047693
25884,87.5954529102,43.8098337328
25886,87.5954944918,43.8202851119
25887,87.5955954673,43.8215372381
25888,87.5957193013,43.822784485
25889,87.5953405077,43.8154784829
2589,87.5563056975,43.8520529742
25890,87.5973074898,43.8108976032
25891,87.5984665491,43.8113076356
25892,87.594954796,43.811733218
25893,87.5947741467,43.8129758033
25894,87.5949594052,43.8141273779
25895,87.5970744623,43.8120532223
25896,87.5950024866,43.8118236231
25897,87.5948175797,43.8130654683
25898,87.5952801225,43.8136733471
25899,87.5972096242,43.8106803441
259,87.5155889458,43.9741103828
2590,87.5578784787,43.8501939769
25900,87.5983182562,43.8111712275
25901,87.5992096123,43.811981912
25902,87.5925050394,43.8184656695
25903,87.5933660631,43.8175548463
25904,87.5938301451,43.8162644751
25905,87.5937064224,43.8150214209
25906,87.5934159968,43.8137992135
25907,87.5947444511,43.8118696525
25908,87.5974806711,43.8259082126
25909,87.5974148762,43.8271544766
2591,87.5586969578,43.8492409534
25910,87.6008142829,43.8256683088
25911,87.6009586083,43.8244205399
25912,87.5970601441,43.812122929
25913,87.5983029833,43.8120527929
25914,87.5965203577,43.8237367832
25915,87.5930610573,43.8240172201
25916,87.594314774,43.8240969466
25917,87.5955685769,43.8241752965
25918,87.593225642,43.8114667867
25919,87.5935371632,43.810277639
2592,87.5709188592,43.8418840718
25920,87.5948000184,43.8105769214
25921,87.605559668,43.8306462178
25922,87.6041057208,43.8298697227
25923,87.5982029719,43.8244763227
25924,87.5982023291,43.8242667108
25925,87.5981609562,43.8235451177
25926,87.5917851997,43.8125760431
25927,87.5930278585,43.8127253403
25928,87.5997118397,43.8173232092
25929,87.5999651544,43.8160929753
2593,87.5631384467,43.8601935967
25930,87.5978413523,43.8182219712
25931,87.5979737886,43.8169730837
25932,87.6034787811,43.8106922255
25933,87.5990086993,43.8195520038
25934,87.5989148515,43.820854326
25935,87.6005789619,43.8292709402
25936,87.5938393985,43.8252390695
25937,87.6081002756,43.8081273061
25938,87.6046607215,43.8110793625
25939,87.6060255505,43.8111180957
2594,87.5696746137,43.8441091325
25940,87.6064937185,43.8116207707
25941,87.595456451,43.8059624731
25942,87.5997765263,43.8121261905
25943,87.5968075916,43.8297920631
25944,87.5967360792,43.827451942
25945,87.5967141583,43.8261958841
25946,87.5959014382,43.814354462
25947,87.6007733455,43.8160243499
25949,87.5964613002,43.81436146
2595,87.5688718633,43.8459456966
25950,87.598950399,43.820387227
25951,87.5969022468,43.8232922293
25952,87.5986003867,43.8227803709
25953,87.599616005,43.8184356024
25954,87.5998942352,43.8172105586
25955,87.6013201631,43.8157695422
25956,87.6036812535,43.8228214473
25957,87.6048977049,43.8224385579
25958,87.6066546534,43.825832722
25959,87.6062821292,43.827032446
2596,87.5681774201,43.8369034872
25960,87.6025300379,43.8178036147
25961,87.6013140038,43.8165792122
25962,87.6013565929,43.8163849801
25963,87.5912671507,43.8160720241
25964,87.5960881515,43.8127368906
25965,87.5971002234,43.8121846959
25966,87.5993712331,43.8123586744
2597,87.5688041956,43.8358147746
25970,87.590441768,43.8276561786
25971,87.5902008884,43.8288775649
25972,87.5921083574,43.8255266475
25973,87.5923034719,43.8242875613
25974,87.5979066553,43.8293737021
25975,87.5981066551,43.8311913938
25976,87.5981579956,43.8325080547
25977,87.5989412494,43.8319938222
25978,87.6034138498,43.8332746225
25979,87.5861450605,43.8058568921
2598,87.5696973166,43.8343678246
25980,87.587375646,43.805604356
25981,87.5942258849,43.8035851606
25982,87.5839267142,43.8169416962
25983,87.5872521274,43.8126205265
25984,87.5884759218,43.8129042324
25985,87.5896997163,43.8131879382
25986,87.5903816277,43.806431801
25987,87.5912235264,43.8064947044
25988,87.5907606964,43.8086608267
25989,87.5857039806,43.8104671617
2599,87.5698036856,43.8344136712
25990,87.5851552728,43.8115890751
25992,87.5962806437,43.8323480892
25993,87.6065374134,43.8318326382
25994,87.6035783585,43.8210298532
25995,87.6036240072,43.8197885823
25996,87.592609096,43.814640776
25997,87.591557414,43.8148984066
25998,87.592509084,43.8159351998
26,87.3524122881,43.9503957864
260,87.5155024492,43.9753636438
2600,87.5706647281,43.8418203161
26004,87.5812622767,43.8171493515
26005,87.5824320547,43.8175814447
26007,87.5963143641,43.832332465
26008,87.6059728038,43.8278813744
26009,87.5919879141,43.8227245449
2601,87.5716469162,43.8401992865
26013,87.6046316005,43.8290705911
26014,87.5914468279,43.8077865723
26015,87.5924091642,43.8065911211
26016,87.5913387865,43.8077371255
26017,87.5925031848,43.8065815482
26018,87.6065790544,43.8116390256
26019,87.5955871823,43.8114087587
2602,87.571392809,43.8401108106
26020,87.5963754857,43.8090009264
26021,87.6015841695,43.832733814
26022,87.6017882045,43.8328893198
26023,87.6046627774,43.8176363581
26024,87.6033650633,43.8110563994
26025,87.6061136504,43.80799175
26026,87.6024466788,43.8130078422
26027,87.6009915059,43.8139253147
26029,87.5922557298,43.8095368201
2603,87.5664146394,43.8525133174
26030,87.6204509509,43.8250087681
26031,87.6188339986,43.8194536645
26032,87.6213496911,43.8211857347
26033,87.6217465035,43.8250149129
26034,87.6229870919,43.8252125906
26035,87.6242269814,43.8254146694
26036,87.6243967368,43.8267083316
26037,87.6125350888,43.8307197473
26038,87.6231587727,43.8312889406
26039,87.6205452511,43.8307965175
2604,87.5659212791,43.8536686345
26040,87.6211888171,43.8298586231
26041,87.6086134179,43.8120961865
26042,87.6120425516,43.8126955391
26043,87.6080401339,43.813242214
26044,87.6091066873,43.8179498147
26045,87.6078618429,43.8176053562
26046,87.609669833,43.8167142068
26047,87.6083854182,43.8164084526
26048,87.6096232524,43.8186040048
26049,87.6156303292,43.8271561694
2605,87.5670814514,43.8544984391
26050,87.6143888341,43.8269642834
26051,87.6140082752,43.8298790338
26052,87.6152067606,43.8302555589
26053,87.6163154267,43.8292936044
26054,87.6166607745,43.8280857564
26055,87.6196704192,43.8190458757
26056,87.6208681484,43.8236203837
26057,87.6220623849,43.8237048982
26058,87.623284167,43.8235650419
26059,87.618205025,43.8205983883
2606,87.5671075749,43.8544424325
26060,87.6192597784,43.8211622212
26061,87.6205225316,43.8215326011
26062,87.6202941934,43.8168374035
26063,87.6192379493,43.8161617631
26064,87.6181080245,43.8156130533
26065,87.6169699083,43.8150812136
26069,87.6157796138,43.8319908949
2607,87.5674678078,43.8492560883
26070,87.6161958065,43.8308103602
26071,87.6173981295,43.8311422871
26073,87.6171444539,43.8308632333
26074,87.6187455051,43.8313708029
26076,87.6136876908,43.8296040423
26077,87.6084898044,43.8263783124
26078,87.6088473539,43.8251740228
2608,87.5669897106,43.8504178047
26080,87.6224516465,43.8210955877
26081,87.611083162,43.8167335991
26085,87.6193939027,43.8277784731
26086,87.6231636843,43.8228020778
26088,87.6144030385,43.8188465945
26089,87.6156282362,43.8191227532
2609,87.5678665205,43.849083231
26090,87.6168549793,43.8193898988
26092,87.6120875939,43.8329758522
26094,87.6223636774,43.8267076696
26096,87.6222653492,43.8181396565
26097,87.6231316724,43.8185467133
261,87.5154262573,43.9766175803
2610,87.5673785223,43.8502408231
26100,87.6216650511,43.8173056886
26102,87.6228720684,43.8131832899
26103,87.6240956906,43.8134478758
26104,87.6171940389,43.813348191
26105,87.6183593572,43.8133619737
26106,87.6134548195,43.8118097373
26107,87.6094780777,43.823114127
26109,87.6095391752,43.8218613012
2611,87.5565085496,43.8562363915
26110,87.6095838623,43.820341292
26112,87.6118886563,43.8329176942
26113,87.6116682802,43.8108535706
26114,87.6092253188,43.828418489
26115,87.6093531684,43.8317913136
26116,87.6102210113,43.8273987185
26117,87.6110342745,43.8313515463
26118,87.6169185697,43.8273549561
26119,87.6228457018,43.815376941
2612,87.5729284549,43.8364900231
26121,87.6105571648,43.8187994823
26122,87.6106061284,43.8171972423
26123,87.6109226022,43.8172827558
26126,87.5240479195,43.8004288598
26127,87.5245660462,43.7983406121
26128,87.5239047992,43.7974390073
2613,87.573420014,43.8353339388
26133,87.523489367,43.794975297
26138,87.5255272957,43.7942770003
26139,87.526775887,43.7943546325
2614,87.5731978965,43.836562912
26140,87.5363108365,43.8012462053
26141,87.5396333085,43.7906453159
26142,87.5400175643,43.7917414067
26143,87.5392773991,43.7927442322
26144,87.5397777306,43.7934552405
26145,87.5410307127,43.7935350002
26146,87.5422735507,43.7933572627
26147,87.5433688033,43.7928160879
26148,87.5434767188,43.7915830502
26149,87.5439367857,43.7904194711
2615,87.5736917932,43.8354078242
26151,87.5730574081,43.7819143811
26152,87.5092832047,43.7535591143
26153,87.5090417434,43.752726536
26154,87.5100800742,43.7520194202
26155,87.5114752903,43.7528279995
26158,87.57339304,43.783102415
26159,87.5744697239,43.7835973889
2616,87.5699371228,43.8441967375
26160,87.575649202,43.7839896812
26161,87.5743091908,43.7809109788
26162,87.5782851678,43.786780318
26163,87.5790731611,43.784857992
26164,87.5103878366,43.7506569916
26165,87.5123806886,43.7511339892
26166,87.5135383076,43.7506460687
26167,87.514697171,43.7501611002
26168,87.5538485821,43.7866149885
26169,87.5527442329,43.7860948446
2617,87.5691554037,43.8460262158
26170,87.5516454873,43.7857262976
26171,87.550618341,43.7853759397
26172,87.5494621988,43.7849897754
26173,87.5482164342,43.7849514327
26174,87.5472581865,43.785606688
26175,87.5468616911,43.786788167
26176,87.5462581319,43.7878899284
26177,87.5461210687,43.7888956958
26178,87.5450540953,43.789558817
26179,87.5429047453,43.7896752796
2618,87.5660907355,43.8525795766
26180,87.5423302893,43.7887356967
26181,87.5415283305,43.7878179622
26182,87.540459844,43.7871618413
26183,87.5394667912,43.7863929874
26184,87.5392436548,43.7875710119
26185,87.5391404065,43.7888108251
26186,87.544886202,43.7806513876
26187,87.5457865049,43.7798024201
26188,87.5467531412,43.779004835
26189,87.547442896,43.7783155977
2619,87.5656074706,43.8537391528
26190,87.5468462334,43.7772393281
26191,87.5468397369,43.7760594142
26192,87.5461734523,43.7753125032
26193,87.5451047932,43.7747909787
26194,87.5442044895,43.7739383004
26195,87.5432583486,43.7731213816
26196,87.542255361,43.7725133119
26197,87.5421552988,43.7712931889
26198,87.5412891802,43.7703932347
26199,87.5403141617,43.7696718436
262,87.5362381628,43.9189063456
2620,87.592760829,43.8370217924
26200,87.5397979117,43.7686633765
26201,87.5388825011,43.7681206206
26202,87.5389576797,43.767125696
26203,87.5381884979,43.7661942848
26204,87.5373729991,43.7652526336
26205,87.5362049398,43.7647975696
26206,87.5356666822,43.7656103864
26207,87.5354880706,43.7668336818
26208,87.534627048,43.7677439097
26209,87.545360872,43.7817060545
2621,87.5931801467,43.8358376352
26210,87.5452290756,43.7824242549
26211,87.5442365276,43.783145654
26212,87.5436989136,43.7842515583
26213,87.5436336165,43.7851996171
26214,87.5443315675,43.7861215466
26215,87.543584971,43.7871200621
26216,87.5428302724,43.7866897129
26217,87.5416807625,43.7862105023
26218,87.5405620431,43.7856594721
26219,87.5344787365,43.7690069939
2622,87.5405688423,43.8962940356
26220,87.5353307483,43.7699217126
26221,87.5356464043,43.7711366232
26222,87.5358926791,43.7723642012
26223,87.53543553,43.7734993048
26224,87.5347195133,43.7745315267
26225,87.53399872,43.7755604046
26226,87.5333980662,43.7766541279
26227,87.5330827798,43.777869797
26228,87.5327722962,43.779086908
26229,87.5335242983,43.7790054062
2623,87.5398794234,43.8973442087
26230,87.5346202064,43.7786328034
26231,87.5352995534,43.7796710582
26232,87.534756687,43.7807569072
26233,87.5351290103,43.7817491233
26234,87.5362168834,43.7823773701
26235,87.5373047565,43.7830056168
26236,87.5383582632,43.7836896571
26237,87.5395290653,43.7840621251
26238,87.5400394643,43.7853682315
26239,87.5408730081,43.7833865356
2624,87.5395409934,43.887287077
26240,87.5419322944,43.7827175754
26241,87.5430213775,43.7820922909
26242,87.512618481,43.753729192
26243,87.5136934355,43.7543792956
26244,87.5147236009,43.7550945409
26245,87.5157154572,43.7558655033
26246,87.5167462048,43.7565833886
26247,87.5174921856,43.7574481584
26248,87.5167241962,43.7584415351
26249,87.5159807211,43.7594529323
2625,87.5407254902,43.8877055614
26250,87.515582998,43.760580509
26251,87.5166005862,43.7613094505
26252,87.517657515,43.761988467
26253,87.5185676254,43.7628478587
26254,87.5194407101,43.7636923149
26255,87.5198577562,43.7648749177
26256,87.5203555922,43.7660283132
26257,87.5207736736,43.7672122876
26258,87.5210707668,43.768432779
26259,87.521698406,43.7695063493
2626,87.5427921478,43.8884336379
26260,87.5222198602,43.7706159957
26261,87.5234086922,43.7710186021
26262,87.5246230592,43.7713399688
26263,87.5258181017,43.7710298585
26264,87.5269650752,43.7705539999
26265,87.5281511851,43.7707319721
26266,87.5293240133,43.7702819419
26267,87.5303560172,43.769570011
26268,87.5313148707,43.7687583694
26269,87.532322329,43.7680188971
2627,87.5897260309,43.8896526282
26270,87.533529717,43.7676884123
26271,87.5714786426,43.7838112658
26272,87.572336632,43.7834486321
26273,87.5395434445,43.8004581703
26274,87.500193548,43.7830803921
26275,87.5004133253,43.7805790441
26276,87.5005450553,43.7793297364
26277,87.5006997766,43.7780831154
26278,87.5008509369,43.7768360917
26279,87.5014914744,43.7757811906
2628,87.5899218481,43.8884172199
26280,87.5023868054,43.77490006
26281,87.5032767053,43.7740137854
26287,87.514173467,43.8295403257
26288,87.5176298251,43.8292054118
2629,87.5898790049,43.8871617233
26292,87.5074969741,43.7934768774
26293,87.5252810725,43.811586575
26294,87.5319807406,43.7994974265
26295,87.5316827557,43.7982770335
26297,87.529538868,43.7974818211
263,87.5350377079,43.9185367056
2630,87.6242704255,43.8495220647
26303,87.5069936965,43.7951644717
26304,87.5175049394,43.82923193
26309,87.5011996158,43.824869944
2631,87.6237142836,43.8506484098
26310,87.5274170776,43.8091014207
26311,87.5261922048,43.8093589792
26313,87.5238070076,43.8086528965
26314,87.5227091931,43.8080421876
26315,87.5214991994,43.8077736188
26316,87.5203015432,43.8074311008
26317,87.5190739395,43.8075962981
26318,87.5178199598,43.8076127937
26319,87.5165642726,43.8075752233
2632,87.6241619632,43.8489511264
26320,87.5163742089,43.8078722127
26321,87.5167285981,43.8082304327
